cellContent,cellId,cellIndex,cellType,directory,duration,emailAddress,event,eventId,executionCount,measurement,notebook,notebookPath,resolvedBy,result,sessionId,success,table,teamName,time,userName
,,,,,,student001@example.com,help_stop,8fd23640-d9a2-4f4c-b72c-8701cd416ece,,student_progress,,,,_result,dashboard-dismiss-student001@example.com,True,4,,2025-08-30T05:16:48.392519+00:00,student001
,,,,,,student001@example.com,help_stop,5dce11d0-9590-4b83-8227-7009adf7e7da,,student_progress,,,,_result,dashboard-dismiss-student001@example.com,True,4,,2025-08-30T05:54:01.665939+00:00,student001
,,,,,,student001@example.com,help_stop,88d8c037-ebdb-4ee4-ba8f-c127e863f6fd,,student_progress,,,,_result,dashboard-dismiss-student001@example.com,True,4,,2025-08-30T23:21:19.842809+00:00,student001
,,,,,,student001@example.com,help_stop,26ff10e4-e0d0-46fd-9aef-0e8257a50f66,,student_progress,,,,_result,dashboard-dismiss-student001@example.com,True,4,,2025-08-31T01:54:44.762869+00:00,student001
,,,,,,student07777@example.com,error_resolved,24b96bb9-1a57-4c0a-afec-a88fca3e9c57,,student_progress,,,instructor,_result,dashboard-resolve-student07777@example.com,True,5,,2025-08-19T11:35:19.660780+00:00,student07777
,,,,,,student07799@example.com,error_resolved,0614ca30-b89a-4862-b6e1-03d1a65a5e76,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-19T12:13:26.826856+00:00,student07799
,,,,,,student07799@example.com,error_resolved,e8ebfdcb-e6db-46ed-b739-68d481736233,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-19T12:50:34.061487+00:00,student07799
,,,,,,student07799@example.com,error_resolved,ce54b7d0-f269-4280-8094-697bef4ef78d,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-19T22:42:52.211932+00:00,student07799
,,,,,,student07799@example.com,error_resolved,c238dff5-c176-4582-980a-f78cd6627eed,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-19T22:43:08.931790+00:00,student07799
,,,,,,student07799@example.com,error_resolved,25c91f96-2c97-4563-bac7-c8dcb908599f,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-20T00:18:27.189447+00:00,student07799
,,,,,,student07799@example.com,error_resolved,6b7a7eb4-c40e-4a88-aa0c-6a4af36f4eb5,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-20T00:19:49.031854+00:00,student07799
,,,,,,student07799@example.com,error_resolved,23559c48-1c82-4df6-b8c2-f7dc60e25578,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-20T04:18:39.374024+00:00,student07799
,,,,,,student07799@example.com,error_resolved,7faeef94-3535-4e36-ae95-78fee862addd,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-20T04:19:41.785757+00:00,student07799
,,,,,,student07799@example.com,error_resolved,786a844a-4520-4216-b6da-78fcba160c3c,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-20T11:01:59.209298+00:00,student07799
,,,,,,student07799@example.com,error_resolved,b8e82211-72e1-4688-abea-e9d67fab82b5,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-20T11:02:20.837160+00:00,student07799
,,,,,,student07799@example.com,error_resolved,d3b50c79-fa88-4ef4-87c8-e4aab16c5f12,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-20T11:02:28.513855+00:00,student07799
,,,,,,student07799@example.com,error_resolved,fc3d2586-7ec5-4507-880f-1f9c32d3997c,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-20T11:04:03.348494+00:00,student07799
,,,,,,student07799@example.com,error_resolved,1aac8d35-69fd-43c2-96bb-b1d7d1847da5,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-20T11:05:03.888288+00:00,student07799
,,,,,,student07799@example.com,error_resolved,a094cc35-0226-4354-a2c2-cdb39cfe7edb,,student_progress,,,instructor,_result,dashboard-resolve-student07799@example.com,True,6,,2025-08-20T11:06:43.685334+00:00,student07799
,,,,,,student07799@example.com,help_stop,6238091d-4d1c-4efb-85dd-3b7d4213dae0,,student_progress,,,,_result,dashboard-dismiss-student07799@example.com,True,7,,2025-08-19T11:28:29.788854+00:00,student07799
,,,,,,student07799@example.com,help_stop,a24fbf6e-bc40-4f86-bc6b-fe60824693f7,,student_progress,,,,_result,dashboard-dismiss-student07799@example.com,True,7,,2025-08-19T11:36:55.650786+00:00,student07799
,,,,,,student07799@example.com,help_stop,96761383-355b-44f7-a2f6-998855a17ba0,,student_progress,,,,_result,dashboard-dismiss-student07799@example.com,True,7,,2025-08-19T22:32:36.798700+00:00,student07799
,,,,,,student07799@example.com,help_stop,e8ffceb0-88c3-4ab7-be6e-76540f8c008b,,student_progress,,,,_result,dashboard-dismiss-student07799@example.com,True,7,,2025-08-20T00:20:49.734857+00:00,student07799
,,,,,,student07799@example.com,help_stop,bf868bbf-aa00-4fc4-959b-bdb453006a6c,,student_progress,,,,_result,dashboard-dismiss-student07799@example.com,True,7,,2025-08-20T00:21:33.822014+00:00,student07799
,,,,,,student07799@example.com,help_stop,9d1cc399-8552-4a4e-8f1c-70f5165e4dd0,,student_progress,,,,_result,dashboard-dismiss-student07799@example.com,True,7,,2025-08-20T00:24:29.591024+00:00,student07799
,,,,,,student07799@example.com,help_stop,f9bb48bc-8a8e-4e36-a152-d5f562049df5,,student_progress,,,,_result,dashboard-dismiss-student07799@example.com,True,7,,2025-08-20T04:20:39.254624+00:00,student07799
,,,,,,student07799@example.com,help_stop,980ffc93-f7a2-4521-b6b7-c544a004f798,,student_progress,,,,_result,dashboard-dismiss-student07799@example.com,True,7,,2025-08-20T04:21:07.874499+00:00,student07799
,,,,,,test_3d81f334@example.com,error_resolved,43cc250b-56b2-478a-b5a3-f8684189c885,,student_progress,,,instructor,_result,dashboard-resolve-test_3d81f334@example.com,True,8,,2025-08-19T11:36:28.511067+00:00,test_3d81f334
,,,,,,test_76683d4d@example.com,error_resolved,b00b2378-7da4-4358-a73f-63e5021b2dda,,student_progress,,,instructor,_result,dashboard-resolve-test_76683d4d@example.com,True,9,,2025-08-19T11:36:32.197341+00:00,test_76683d4d
,,,,,,test_76683d4d@example.com,error_resolved,865a0350-965c-428a-89ac-7aafd4789f5b,,student_progress,,,instructor,_result,dashboard-resolve-test_76683d4d@example.com,True,9,,2025-08-19T11:36:34.362118+00:00,test_76683d4d
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,5877ef98-e322-4e82-a635-ec8e0194e0ab,,10,チームA,2025-08-16T10:06:30.666000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,5877ef98-e322-4e82-a635-ec8e0194e0ab,,10,チームA,2025-08-16T10:07:31.016000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,ce672e11-e9a1-403b-8b54-0a74cb87d0a0,,11,チームA,2025-08-17T11:20:33.649000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,ce672e11-e9a1-403b-8b54-0a74cb87d0a0,,11,チームA,2025-08-17T11:44:12.539000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,d9dd144f-c19c-40c5-9f51-9af0128fdba2,,12,チームA,2025-08-17T22:50:34.838000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,d9dd144f-c19c-40c5-9f51-9af0128fdba2,,12,チームA,2025-08-17T22:50:43.256000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,ed098cb1-3e8d-40d5-bc4f-ccc6641e989f,,13,チームA,2025-08-16T09:50:32.178000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,ed098cb1-3e8d-40d5-bc4f-ccc6641e989f,,13,チームA,2025-08-16T09:50:34.045000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,14,チームA,2025-08-16T10:21:17.483000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,14,チームA,2025-08-16T10:42:56.447000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,14,チームA,2025-08-16T10:43:09.984000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,14,チームA,2025-08-16T14:26:50.202000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,14,チームA,2025-08-16T23:25:57.850000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,5877ef98-e322-4e82-a635-ec8e0194e0ab,,15,チームA,2025-08-16T10:09:34.275000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,ef88b3ed-eb3b-4c4f-8f0e-2c8051c3ec4e,,16,チームA,2025-08-16T23:40:53.946000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,5877ef98-e322-4e82-a635-ec8e0194e0ab,,17,チームA,2025-08-16T10:07:30.891000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,5877ef98-e322-4e82-a635-ec8e0194e0ab,,17,チームA,2025-08-16T10:07:32.401000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,ce672e11-e9a1-403b-8b54-0a74cb87d0a0,,18,チームA,2025-08-17T11:21:01.046000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,d9dd144f-c19c-40c5-9f51-9af0128fdba2,,19,チームA,2025-08-17T22:50:42.310000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,ed098cb1-3e8d-40d5-bc4f-ccc6641e989f,,20,チームA,2025-08-16T09:50:33.062000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,ed098cb1-3e8d-40d5-bc4f-ccc6641e989f,,20,チームA,2025-08-16T09:51:27.897000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,21,チームA,2025-08-16T10:21:24.719000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,21,チームA,2025-08-16T10:43:04.881000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,21,チームA,2025-08-16T14:26:38.689000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,21,チームA,2025-08-16T23:25:48.413000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,21,チームA,2025-08-16T23:26:53.047000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,help_stop,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,5877ef98-e322-4e82-a635-ec8e0194e0ab,,22,チームA,2025-08-16T10:21:01.417000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,Untitled1.ipynb,TEST/Untitled1.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,23,チームA,2025-08-16T10:21:03.995000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,Untitled1.ipynb,TEST/Untitled1.ipynb,,_result,4bc93937-cbcb-4135-97e0-937379e4f85b,,24,チームA,2025-08-17T01:10:22.612000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,Untitled1.ipynb,TEST/Untitled1.ipynb,,_result,5877ef98-e322-4e82-a635-ec8e0194e0ab,,25,チームA,2025-08-16T10:06:14.662000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,Untitled1.ipynb,TEST/Untitled1.ipynb,,_result,d31dad4b-1ec2-4e53-b407-b61ba95a2fbc,,26,チームA,2025-08-16T10:03:11.072000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,Untitled1.ipynb,TEST/Untitled1.ipynb,,_result,d9dd144f-c19c-40c5-9f51-9af0128fdba2,,27,チームA,2025-08-17T22:50:23.686000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,Untitled1.ipynb,TEST/Untitled1.ipynb,,_result,ef88b3ed-eb3b-4c4f-8f0e-2c8051c3ec4e,,28,チームA,2025-08-16T23:40:51.906000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,29,チームA,2025-08-16T10:21:04.025000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,264aa1d1-95cf-45b6-9373-73a50204e4cf,,30,チームA,2025-08-22T13:50:57.655000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,31b24666-9709-4dd8-ad3a-5b277fbcb1df,,31,チームA,2025-08-23T02:45:38.333000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,5877ef98-e322-4e82-a635-ec8e0194e0ab,,32,チームA,2025-08-16T10:06:18.240000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,aefc1d64-bf35-4aec-9f8a-e4e6fd811a21,,33,チームA,2025-08-23T02:26:34.077000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,ce672e11-e9a1-403b-8b54-0a74cb87d0a0,,34,チームA,2025-08-17T11:20:08.163000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,d31dad4b-1ec2-4e53-b407-b61ba95a2fbc,,35,チームA,2025-08-16T10:03:14.714000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,d9dd144f-c19c-40c5-9f51-9af0128fdba2,,36,チームA,2025-08-17T22:50:25.606000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,ed098cb1-3e8d-40d5-bc4f-ccc6641e989f,,37,チームA,2025-08-16T09:50:02.675000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,memory_test_notebook.ipynb,TEST/memory_test_notebook.ipynb,,_result,ef88b3ed-eb3b-4c4f-8f0e-2c8051c3ec4e,,38,チームA,2025-08-16T23:40:51.918000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,05b4ec30-0b1f-4c6b-a8f0-811c38753d4e,,39,チームA,2025-08-16T10:21:04.036000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,5877ef98-e322-4e82-a635-ec8e0194e0ab,,40,チームA,2025-08-16T10:08:57.609000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,a4a65bad-c129-4793-a692-56f709cdd967,,41,チームA,2025-08-19T00:45:35.007000+00:00,テスト学生001
,,-1,,TEST,,student001@example.com,notebook_opened,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,ef88b3ed-eb3b-4c4f-8f0e-2c8051c3ec4e,,42,チームA,2025-08-16T23:40:51.934000+00:00,テスト学生001
,,-1,,TEST,,student07777@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,a4a65bad-c129-4793-a692-56f709cdd967,,43,チーム77,2025-08-19T01:06:09.807000+00:00,テスト学生001
,,-1,,TEST,,student07777@example.com,help_stop,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,a4a65bad-c129-4793-a692-56f709cdd967,,44,チーム77,2025-08-19T01:06:25.241000+00:00,テスト学生001
,,-1,,TEST,,student07777@example.com,notebook_opened,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,6b7d78c3-5d3e-4b63-8936-38a28defcd2e,,45,チーム77,2025-08-19T02:08:09.422000+00:00,テスト学生001
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,106813e5-e205-4bae-ad07-a62cef33712a,,46,チーム77,2025-08-19T22:37:56.844000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,106813e5-e205-4bae-ad07-a62cef33712a,,46,チーム77,2025-08-20T00:20:11.916000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,106813e5-e205-4bae-ad07-a62cef33712a,,46,チーム77,2025-08-20T00:21:13.200000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,106813e5-e205-4bae-ad07-a62cef33712a,,46,チーム77,2025-08-20T00:22:12.519000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,27d99827-8694-47d3-b093-9f9ec67b4f9b,,47,チーム77,2025-08-19T12:54:46.118000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,27d99827-8694-47d3-b093-9f9ec67b4f9b,,47,チーム77,2025-08-19T22:31:58.633000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,34530a7d-1714-4427-ac1b-22415e4aea0c,,48,チーム77,2025-08-19T11:47:08.390000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,34530a7d-1714-4427-ac1b-22415e4aea0c,,48,チーム77,2025-08-19T12:15:12.297000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,34530a7d-1714-4427-ac1b-22415e4aea0c,,48,チーム77,2025-08-19T12:16:18.132000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,34530a7d-1714-4427-ac1b-22415e4aea0c,,48,チーム77,2025-08-19T12:50:04.065000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,6b7d78c3-5d3e-4b63-8936-38a28defcd2e,,49,チーム77,2025-08-19T05:15:09.424000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,6b7d78c3-5d3e-4b63-8936-38a28defcd2e,,49,チーム77,2025-08-19T05:25:50.903000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,6b7d78c3-5d3e-4b63-8936-38a28defcd2e,,49,チーム77,2025-08-19T05:31:55.226000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,6b7d78c3-5d3e-4b63-8936-38a28defcd2e,,49,チーム77,2025-08-19T05:36:12.275000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,6b7d78c3-5d3e-4b63-8936-38a28defcd2e,,49,チーム77,2025-08-19T05:44:08.697000+00:00,テスト学生088
,,-1,,TEST,,student07799@example.com,help,,-1,student_progress,teach.ipynb,TEST/teach.ipynb,,_result,6b7d78c3-5d3e-4b63-8936-38a28defcd2e,,49,チーム77,2025-08-19T11:05:00.817000+00:00,テスト学生088
