cellContent,cellId,cellIndex,cellType,directory,duration,emailAddress,event,eventId,executionCount,measurement,notebook,notebookPath,resolvedBy,result,sessionId,success,table,teamName,time,userName
,,,,,,student001@example.com,help_stop,5dce11d0-9590-4b83-8227-7009adf7e7da,,student_progress,,,,_result,dashboard-dismiss-student001@example.com,True,2,,2025-08-30T05:54:01.665939+00:00,student001
,,,,,,student001@example.com,help_stop,88d8c037-ebdb-4ee4-ba8f-c127e863f6fd,,student_progress,,,,_result,dashboard-dismiss-student001@example.com,True,2,,2025-08-30T23:21:19.842809+00:00,student001
,,,,,,student001@example.com,help_stop,26ff10e4-e0d0-46fd-9aef-0e8257a50f66,,student_progress,,,,_result,dashboard-dismiss-student001@example.com,True,2,,2025-08-31T01:54:44.762869+00:00,student001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,00b7d0b6-f241-4d0b-a38a-e4f0c81f440e,,3,チームA,2025-08-26T01:47:44.487000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,0392b548-c25b-4c8f-9fe4-4e02c433511d,,4,チームA,2025-08-25T22:50:45.378000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,0392b548-c25b-4c8f-9fe4-4e02c433511d,,4,チームA,2025-08-25T22:50:46.696000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,0392b548-c25b-4c8f-9fe4-4e02c433511d,,4,チームA,2025-08-25T22:51:09.727000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:41:29.933000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:41:39.934000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:41:49.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:42:00.009000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:42:09.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:42:20.008000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:42:59.934000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:43:09.936000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:43:19.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:43:29.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:43:39.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:43:49.934000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:43:59.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:44:09.933000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:44:19.933000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:44:29.934000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:44:39.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:44:49.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:44:59.934000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:45:09.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:45:19.933000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:45:29.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:45:39.934000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:45:49.934000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:45:59.933000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:46:09.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:46:19.933000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:46:29.934000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:46:39.935000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:46:50.007000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:47:08.434000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T07:47:09.933000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:21:14.241000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:21:24.242000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:21:34.243000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:21:45.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:21:55.199000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:22:05.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:22:15.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:22:25.199000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:22:35.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:22:45.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:23:23.199000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:24:23.202000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:25:23.202000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:26:23.217000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:27:23.207000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:28:23.209000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:29:23.214000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:30:23.205000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:31:23.203000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:32:23.199000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:33:23.210000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:34:23.202000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:35:23.201000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:36:23.221000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:37:23.211000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:38:23.203000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:39:05.197000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:39:15.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:39:25.206000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:39:35.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:39:45.197000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:39:55.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:40:05.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:40:15.197000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:40:25.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:41:23.228000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:42:23.227000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:43:23.225000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:44:23.208000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:45:23.216000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:46:23.224000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:47:23.229000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:48:23.213000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:49:23.234000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:50:23.222000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:51:23.210000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:52:23.196000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:52:34.236000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:52:44.236000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:52:54.237000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:53:05.193000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:53:15.195000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:53:25.193000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:53:35.193000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:53:45.195000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:53:55.194000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:54:20.858000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:54:24.237000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:54:34.236000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:54:44.236000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:54:54.236000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:55:04.237000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:55:15.192000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:55:25.198000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:55:35.196000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:55:45.193000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:55:55.193000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:56:05.194000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:56:23.197000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:57:23.210000+00:00,テスト学生001
,,-1,,root,,student001@example.com,help,,-1,student_progress,Untitled.ipynb,Untitled.ipynb,,_result,07453b8c-dd61-49c0-83dc-2867b20e9e9e,,5,チームA,2025-08-30T23:58:23.196000+00:00,テスト学生001
